Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
168.63.129.16-10.0.0.15-80-40448-6,10.0.0.15,40448,168.63.129.16,80,6,19/04/2025 01:20:10 PM,2126,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,1194261.524,2351.834431,531.5,798.3389005,1703,21,27,27,0,27,27,2126,1063,972.9789309,1751,375,0,0,0,0,64,112,940.7337723,1411.100659,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-40448-6,10.0.0.15,40448,168.63.129.16,80,6,19/04/2025 01:20:10 PM,245,1,1,0,0,0,0,0,0,0,0,0,0,0,8163.265306,245,0,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4081.632653,4081.632653,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-57790-6,10.0.0.15,57790,168.63.129.16,32526,6,19/04/2025 01:20:10 PM,4045,2,3,447,145,447,0,223.5,316.0767312,145,0,48.33333333,83.71578903,146353.5229,1236.093943,1011.25,1820.153359,3736,20,20,20,0,20,20,4045,2022.5,2484.066122,3779,266,0,0,0,0,64,112,494.4375773,741.6563659,0,447,98.66666667,180.2350317,32484.66667,0,1,0,0,0,0,0,0,1,118.4,223.5,48.33333333,0,0,0,0,0,0,2,447,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-57794-6,10.0.0.15,57794,168.63.129.16,32526,6,19/04/2025 01:20:10 PM,685,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,1655474.453,10218.9781,114.1666667,131.1524558,318,10,30,15,7.071067812,20,10,685,228.3333333,92.08872533,318,134,0,0,0,0,96,144,4379.562044,5839.416058,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-57800-6,10.0.0.15,57800,168.63.129.16,32526,6,19/04/2025 01:20:10 PM,874,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,3665903.89,8009.153318,145.6666667,205.9249054,538,11,31,15.5,6.363961031,20,11,874,291.3333333,217.3323108,538,128,0,0,0,0,96,144,3432.494279,4576.659039,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-52043-80-6,168.63.129.16,52043,10.0.0.15,80,6,19/04/2025 01:20:14 PM,199,0,2,0,0,0,0,0,0,0,0,0,0,0,10050.25126,199,0,199,199,0,0,0,0,0,199,199,0,199,199,0,0,0,0,0,40,0,10050.25126,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,502,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-40460-6,10.0.0.15,40460,168.63.129.16,80,6,19/04/2025 01:20:15 PM,5650,9,11,57634,161,12481,0,6403.777778,4783.399857,161,0,14.63636364,48.54332648,1.02E+07,3539.823009,297.3684211,943.4880445,4149,0,345,43.125,37.20383045,103,4,5650,565,1271.328526,4149,0,0,0,0,0,288,368,1592.920354,1946.902655,0,12481,2752.142857,4433.330952,1.97E+07,0,1,0,0,0,0,0,0,1,2889.75,6403.777778,14.63636364,0,0,0,0,0,0,9,57634,11,161,-1,16388,8,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-40464-6,10.0.0.15,40464,168.63.129.16,80,6,19/04/2025 01:20:16 PM,1969,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,1289487.049,2539.360081,492.25,729.5895536,1561,23,27,27,0,27,27,1969,984.5,886.0047968,1611,358,0,0,0,0,64,112,1015.744033,1523.616049,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-40464-6,10.0.0.15,40464,168.63.129.16,80,6,19/04/2025 01:20:16 PM,234,1,1,0,0,0,0,0,0,0,0,0,0,0,8547.008547,234,0,234,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4273.504274,4273.504274,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-57812-6,10.0.0.15,57812,168.63.129.16,32526,6,19/04/2025 01:20:16 PM,4417,2,3,447,145,447,0,223.5,316.0767312,145,0,48.33333333,83.71578903,134027.6206,1131.990038,1104.25,2019.672808,4129,13,19,19,0,19,19,4417,2208.5,2761.251981,4161,256,0,0,0,0,64,112,452.7960154,679.1940231,0,447,98.66666667,180.2350317,32484.66667,0,1,0,0,0,0,0,0,1,118.4,223.5,48.33333333,0,0,0,0,0,0,2,447,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-57814-6,10.0.0.15,57814,168.63.129.16,32526,6,19/04/2025 01:20:16 PM,908,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,1248898.678,7709.251101,151.3333333,188.2728516,481,10,28,14,5.656854249,18,10,908,302.6666667,160.4504077,481,170,0,0,0,0,96,144,3303.964758,4405.286344,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-57826-6,10.0.0.15,57826,168.63.129.16,32526,6,19/04/2025 01:20:16 PM,1094,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,2928702.011,6398.537477,182.3333333,274.6610032,717,12,32,16,5.656854249,20,12,1094,364.6666667,307.9388467,717,147,0,0,0,0,96,144,2742.230347,3656.30713,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-33062-6,10.0.0.15,33062,168.63.129.16,80,6,19/04/2025 01:20:22 PM,2594,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,978797.2244,1927.525058,648.5,956.0350412,2048,33,33,33,0,33,33,2594,1297,1159.655121,2117,477,0,0,0,0,64,112,771.0100231,1156.515035,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-33062-6,10.0.0.15,33062,168.63.129.16,80,6,19/04/2025 01:20:22 PM,280,1,1,0,0,0,0,0,0,0,0,0,0,0,7142.857143,280,0,280,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3571.428571,3571.428571,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-51406-6,10.0.0.15,51406,168.63.129.16,32526,6,19/04/2025 01:20:22 PM,5151,2,3,447,145,447,0,223.5,316.0767312,145,0,48.33333333,83.71578903,114929.14,970.6853038,1287.75,2382.090031,4857,16,23,23,0,23,23,5151,2575.5,3281.682571,4896,255,0,0,0,0,64,112,388.2741215,582.4111823,0,447,98.66666667,180.2350317,32484.66667,0,1,0,0,0,0,0,0,1,118.4,223.5,48.33333333,0,0,0,0,0,0,2,447,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-51410-6,10.0.0.15,51410,168.63.129.16,32526,6,19/04/2025 01:20:22 PM,801,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,1415730.337,8739.076155,133.5,172.4827528,443,9,28,14,7.071067812,19,9,801,267,158.9245104,443,134,0,0,0,0,96,144,3745.318352,4993.757803,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-51422-6,10.0.0.15,51422,168.63.129.16,32526,6,19/04/2025 01:20:22 PM,887,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,3612175.874,7891.770011,147.8333333,198.3496072,525,11,30,15,5.656854249,19,11,887,295.6666667,199.1013142,525,167,0,0,0,0,96,144,3382.187148,4509.582864,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-43200-6,10.0.0.15,43200,168.63.129.16,80,6,19/04/2025 01:20:28 PM,2410,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,1053526.971,2074.688797,602.5,869.5261161,1870,34,34,34,0,34,34,2410,1205,1039.446968,1940,470,0,0,0,0,64,112,829.8755187,1244.813278,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-43200-6,10.0.0.15,43200,168.63.129.16,80,6,19/04/2025 01:20:28 PM,302,1,1,0,0,0,0,0,0,0,0,0,0,0,6622.516556,302,0,302,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3311.258278,3311.258278,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-47612-6,10.0.0.15,47612,168.63.129.16,32526,6,19/04/2025 01:20:28 PM,5381,2,3,447,145,447,0,223.5,316.0767312,145,0,48.33333333,83.71578903,110016.7255,929.1953169,1345.25,2527.372334,5134,17,23,23,0,23,23,5381,2690.5,3512.199382,5174,207,0,0,0,0,64,112,371.6781267,557.5171901,0,447,98.66666667,180.2350317,32484.66667,0,1,0,0,0,0,0,0,1,118.4,223.5,48.33333333,0,0,0,0,0,0,2,447,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-47622-6,10.0.0.15,47622,168.63.129.16,32526,6,19/04/2025 01:20:28 PM,776,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,1461340.206,9020.618557,129.3333333,150.1088494,370,10,29,14.5,6.363961031,19,10,776,258.6666667,107.2629169,370,156,0,0,0,0,96,144,3865.979381,5154.639175,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-47634-6,10.0.0.15,47634,168.63.129.16,32526,6,19/04/2025 01:20:28 PM,1012,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,3166007.905,6916.996047,168.6666667,250.4664981,661,18,43,21.5,4.949747468,25,18,1012,337.3333333,281.0521897,661,155,0,0,0,0,96,144,2964.426877,3952.56917,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-52280-80-6,168.63.129.16,52280,10.0.0.15,80,6,19/04/2025 01:20:14 PM,14999995,2,2,0,0,0,0,0,0,0,0,0,0,0,0.266666756,4999998.333,8660006.932,1.50E+07,45,1.50E+07,1.50E+07,0,1.50E+07,1.50E+07,45,45,0,45,45,0,0,0,0,40,64,0.133333378,0.133333378,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-43204-6,10.0.0.15,43204,168.63.129.16,80,6,19/04/2025 01:20:34 PM,2708,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,937592.3191,1846.381093,677,1042.662298,2215,26,35,35,0,35,35,2708,1354,1303.904905,2276,432,0,0,0,0,64,112,738.5524372,1107.828656,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-43204-6,10.0.0.15,43204,168.63.129.16,80,6,19/04/2025 01:20:34 PM,532,1,1,0,0,0,0,0,0,0,0,0,0,0,3759.398496,532,0,532,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1879.699248,1879.699248,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-47650-6,10.0.0.15,47650,168.63.129.16,32526,6,19/04/2025 01:20:34 PM,5529,2,3,447,145,447,0,223.5,316.0767312,145,0,48.33333333,83.71578903,107071.8032,904.3226623,1382.25,2597.378598,5276,19,19,19,0,19,19,5529,2764.5,3611.194332,5318,211,0,0,0,0,64,112,361.7290649,542.5935974,0,447,98.66666667,180.2350317,32484.66667,0,1,0,0,0,0,0,0,1,118.4,223.5,48.33333333,0,0,0,0,0,0,2,447,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-47660-6,10.0.0.15,47660,168.63.129.16,32526,6,19/04/2025 01:20:34 PM,844,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,1343601.896,8293.838863,140.6666667,182.0457818,478,10,29,14.5,6.363961031,19,10,844,281.3333333,171.2668483,478,165,0,0,0,0,96,144,3554.50237,4739.336493,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-43208-6,10.0.0.15,43208,168.63.129.16,80,6,19/04/2025 01:20:34 PM,3162,3,4,376,150,189,0,125.3333333,108.546457,150,0,37.5,75,166350.4111,2213.788741,527,1091.716264,2747,20,71,35.5,21.92031022,51,20,3162,1054,1467.55545,2747,144,0,0,0,0,96,144,948.7666034,1265.022138,0,189,65.75,91.49980484,8372.214286,0,1,0,0,0,0,0,0,1,75.14285714,125.3333333,37.5,0,0,0,0,0,0,3,376,4,150,-1,16387,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-47662-6,10.0.0.15,47662,168.63.129.16,32526,6,19/04/2025 01:20:34 PM,11124,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,288025.89,629.2700467,1854,4354.551734,10741,10,29,14.5,6.363961031,19,10,11124,3708,6090.872105,10741,154,0,0,0,0,96,144,269.6871629,359.5828839,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-50046-6,10.0.0.15,50046,168.63.129.16,80,6,19/04/2025 01:20:40 PM,3032,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,837401.0554,1649.076517,758,1114.591405,2383,28,34,34,0,34,34,3032,1516,1313.804399,2445,587,0,0,0,0,64,112,659.6306069,989.4459103,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-50046-6,10.0.0.15,50046,168.63.129.16,80,6,19/04/2025 01:20:40 PM,536,1,1,0,0,0,0,0,0,0,0,0,0,0,3731.343284,536,0,536,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1865.671642,1865.671642,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-53238-6,10.0.0.15,53238,168.63.129.16,32526,6,19/04/2025 01:20:40 PM,5428,2,3,447,145,447,0,223.5,316.0767312,145,0,48.33333333,83.71578903,109064.112,921.1495947,1357,2465.339463,5049,25,25,25,0,25,25,5428,2714,3378.556201,5103,325,0,0,0,0,64,112,368.4598379,552.6897568,0,447,98.66666667,180.2350317,32484.66667,0,1,0,0,0,0,0,0,1,118.4,223.5,48.33333333,0,0,0,0,0,0,2,447,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-53242-6,10.0.0.15,53242,168.63.129.16,32526,6,19/04/2025 01:20:40 PM,1502,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,754993.3422,4660.45273,250.3333333,381.4061702,980,10,28,14,5.656854249,18,10,1502,500.6666667,425.8466078,980,166,0,0,0,0,96,144,1997.336884,2663.115846,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-53244-6,10.0.0.15,53244,168.63.129.16,32526,6,19/04/2025 01:20:40 PM,1034,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,3098646.035,6769.825919,172.3333333,259.6964895,676,10,26,13,4.242640687,16,10,1034,344.6666667,289.5813069,676,140,0,0,0,0,96,144,2901.353965,3868.471954,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-52535-80-6,168.63.129.16,52535,10.0.0.15,80,6,19/04/2025 01:20:29 PM,15009835,2,2,0,0,0,0,0,0,0,0,0,0,0,0.266491937,5003278.333,8665755.609,1.50E+07,45,1.50E+07,1.50E+07,0,1.50E+07,1.50E+07,45,45,0,45,45,0,0,0,0,40,64,0.133245968,0.133245968,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-50052-6,10.0.0.15,50052,168.63.129.16,80,6,19/04/2025 01:20:46 PM,2310,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,1099134.199,2164.502165,577.5,878.4313671,1874,33,33,33,0,33,33,2310,1155,1114.400287,1943,367,0,0,0,0,64,112,865.8008658,1298.701299,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-50052-6,10.0.0.15,50052,168.63.129.16,80,6,19/04/2025 01:20:46 PM,275,1,1,0,0,0,0,0,0,0,0,0,0,0,7272.727273,275,0,275,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3636.363636,3636.363636,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-53246-6,10.0.0.15,53246,168.63.129.16,32526,6,19/04/2025 01:20:46 PM,5356,2,3,447,145,447,0,223.5,316.0767312,145,0,48.33333333,83.71578903,110530.2465,933.5324869,1339,2470.113493,5040,20,25,25,0,25,25,5356,2678,3404.012045,5085,271,0,0,0,0,64,112,373.4129948,560.1194922,0,447,98.66666667,180.2350317,32484.66667,0,1,0,0,0,0,0,0,1,118.4,223.5,48.33333333,0,0,0,0,0,0,2,447,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-53262-6,10.0.0.15,53262,168.63.129.16,32526,6,19/04/2025 01:20:46 PM,1003,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,1130608.175,6979.062812,167.1666667,248.4483179,648,10,30,15,7.071067812,20,10,1003,334.3333333,274.9478738,648,135,0,0,0,0,96,144,2991.026919,3988.035892,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-53270-6,10.0.0.15,53270,168.63.129.16,32526,6,19/04/2025 01:20:46 PM,1183,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,2708368.555,5917.159763,197.1666667,306.4476573,792,11,31,15.5,6.363961031,20,11,1183,394.3333333,350.7510988,792,129,0,0,0,0,96,144,2535.925613,3381.23415,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-37552-6,10.0.0.15,37552,168.63.129.16,80,6,19/04/2025 01:20:52 PM,2465,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,1030020.284,2028.397566,616.25,963.7504431,2044,32,32,32,0,32,32,2465,1232.5,1242.386615,2111,354,0,0,0,0,64,112,811.3590264,1217.03854,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-37552-6,10.0.0.15,37552,168.63.129.16,80,6,19/04/2025 01:20:52 PM,286,1,1,0,0,0,0,0,0,0,0,0,0,0,6993.006993,286,0,286,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3496.503497,3496.503497,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-36740-6,10.0.0.15,36740,168.63.129.16,32526,6,19/04/2025 01:20:52 PM,4790,2,3,447,145,447,0,223.5,316.0767312,145,0,48.33333333,83.71578903,123590.8142,1043.841336,1197.5,2193.1105,4484,20,49,49,0,49,49,4790,2395,3051.872868,4553,237,0,0,0,0,64,112,417.5365344,626.3048017,0,447,98.66666667,180.2350317,32484.66667,0,1,0,0,0,0,0,0,1,118.4,223.5,48.33333333,0,0,0,0,0,0,2,447,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-36748-6,10.0.0.15,36748,168.63.129.16,32526,6,19/04/2025 01:20:52 PM,916,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,1237991.266,7641.921397,152.6666667,196.8203919,509,13,39,19.5,9.192388155,26,13,916,305.3333333,184.0280776,509,151,0,0,0,0,96,144,3275.10917,4366.812227,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-36760-6,10.0.0.15,36760,168.63.129.16,32526,6,19/04/2025 01:20:52 PM,1033,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,3101645.692,6776.379477,172.1666667,274.5588583,710,10,27,13.5,4.949747468,17,10,1033,344.3333333,320.6779277,710,111,0,0,0,0,96,144,2904.162633,3872.216844,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-36078-6,10.0.0.15,36078,168.63.129.16,80,6,19/04/2025 01:20:58 PM,2597,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,977666.5383,1925.298421,649.25,997.3335701,2122,31,31,31,0,31,31,2597,1298.5,1262.185604,2191,406,0,0,0,0,64,112,770.1193685,1155.179053,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-36078-6,10.0.0.15,36078,168.63.129.16,80,6,19/04/2025 01:20:58 PM,248,1,1,0,0,0,0,0,0,0,0,0,0,0,8064.516129,248,0,248,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4032.258065,4032.258065,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
