Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
168.63.129.16-10.0.0.15-32526-43064-6,10.0.0.15,43064,168.63.129.16,32526,6,22/04/2025 08:32:00 PM,140,0,2,0,0,0,0,0,0,0,0,0,0,0,14285.71429,140,0,140,140,0,0,0,0,0,140,140,0,140,140,0,0,0,0,0,64,0,14285.71429,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,49152,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-39418-6,10.0.0.15,39418,168.63.129.16,32526,6,22/04/2025 08:31:48 PM,190,0,2,0,0,0,0,0,0,0,0,0,0,0,10526.31579,190,0,190,190,0,0,0,0,0,190,190,0,190,190,0,0,0,0,0,64,0,10526.31579,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,49150,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-53-58690-17,10.0.0.15,58690,168.63.129.16,53,17,22/04/2025 08:32:26 PM,2726,0,2,0,351,0,0,0,0,294,57,175.5,167.5843071,128760.088,733.6757153,2726,0,2726,2726,0,0,0,0,0,2726,2726,0,2726,2726,0,0,0,0,0,16,0,733.6757153,57,294,136,136.8320138,18723,0,0,0,0,0,0,0,0,0,204,0,175.5,0,0,0,0,0,0,0,0,2,351,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-37182-6,10.0.0.15,37182,168.63.129.16,32526,6,22/04/2025 08:33:12 PM,235,0,2,0,0,0,0,0,0,0,0,0,0,0,8510.638298,235,0,235,235,0,0,0,0,0,235,235,0,235,235,0,0,0,0,0,64,0,8510.638298,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,49154,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-63814-80-6,10.0.0.15,80,168.63.129.16,63814,6,22/04/2025 08:31:48 PM,196,0,2,0,0,0,0,0,0,0,0,0,0,0,10204.08163,196,0,196,196,0,0,0,0,0,196,196,0,196,196,0,0,0,0,0,40,0,10204.08163,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,49155,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-57760-6,10.0.0.15,57760,168.63.129.16,32526,6,22/04/2025 08:32:24 PM,1021,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,1110675.808,6856.023506,170.1666667,210.0023016,466,10,38,19,12.72792206,28,10,1021,340.3333333,171.465254,466,145,0,0,0,0,96,144,2938.295788,3917.727718,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,49150,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-37306-6,10.0.0.15,37306,168.63.129.16,32526,6,22/04/2025 08:31:30 PM,169,0,2,0,0,0,0,0,0,0,0,0,0,0,11834.31953,169,0,169,169,0,0,0,0,0,169,169,0,169,169,0,0,0,0,0,64,0,11834.31953,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,49152,0,0,0,0,0,0,0,0,0,0,No Label
10.0.0.15-20.42.65.88-43754-443-6,10.0.0.15,43754,20.42.65.88,443,6,22/04/2025 08:33:11 PM,20001988,10,12,6380,3778,1565,0,638,796.2671244,1560,0,314.8333333,450.0571344,507.8495198,1.099890671,952475.619,2006410.097,4998006,0,2.00E+07,2221201,2625866.003,4998006,2287,2.00E+07,1818362.091,2514810.104,4999229,0,0,1,0,0,320,396,0.499950305,0.599940366,0,1565,509.4782609,662.5656653,438993.2609,0,0,0,1,1,0,0,0,1,532.6363636,638,314.8333333,0,0,0,0,0,0,10,6380,12,3778,-1,16388,5,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-48720-6,10.0.0.15,48720,168.63.129.16,32526,6,22/04/2025 08:32:42 PM,319,0,2,0,0,0,0,0,0,0,0,0,0,0,6269.592476,319,0,319,319,0,0,0,0,0,319,319,0,319,319,0,0,0,0,0,64,0,6269.592476,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,49152,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-63490-80-6,10.0.0.15,80,168.63.129.16,63490,6,22/04/2025 08:31:33 PM,128,0,2,0,0,0,0,0,0,0,0,0,0,0,15625,128,0,128,128,0,0,0,0,0,128,128,0,128,128,0,0,0,0,0,40,0,15625,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,6147,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-57766-6,10.0.0.15,57766,168.63.129.16,32526,6,22/04/2025 08:32:24 PM,1375,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,2330181.818,5090.909091,229.1666667,290.4792018,642,13,33,16.5,4.949747468,20,13,1375,458.3333333,246.6421159,642,178,0,0,0,0,96,144,2181.818182,2909.090909,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,49154,2,0,0,0,0,0,0,0,0,0,No Label
10.0.0.15-13.107.246.40-60016-443-6,10.0.0.15,60016,13.107.246.40,443,6,22/04/2025 08:31:57 PM,60152949,3,5,1289,2569,1289,0,429.6666667,744.204497,1301,0,513.8,542.3469369,64.13650642,0.132994311,8593278.429,2.27E+07,6.00E+07,26,6.01E+07,3.01E+07,4.24E+07,6.00E+07,54395,6.02E+07,1.50E+07,3.00E+07,6.00E+07,1058,0,1,0,0,96,160,0.049872867,0.083121444,0,1301,573.2222222,601.3922966,361672.6944,0,0,0,1,1,0,0,0,1,644.875,429.6666667,513.8,0,0,0,0,0,0,3,1289,5,2569,-1,83,1,0,51255,0,51255,51255,6.00E+07,0,6.00E+07,6.00E+07,No Label
168.63.129.16-10.0.0.15-32526-49166-6,10.0.0.15,49166,168.63.129.16,32526,6,22/04/2025 08:32:12 PM,180,0,2,0,0,0,0,0,0,0,0,0,0,0,11111.11111,180,0,180,180,0,0,0,0,0,180,180,0,180,180,0,0,0,0,0,64,0,11111.11111,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,49152,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-45248-6,10.0.0.15,45248,168.63.129.16,32526,6,22/04/2025 08:31:18 PM,115,0,2,0,0,0,0,0,0,0,0,0,0,0,17391.30435,115,0,115,115,0,0,0,0,0,115,115,0,115,115,0,0,0,0,0,64,0,17391.30435,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,49154,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-43056-6,10.0.0.15,43056,168.63.129.16,32526,6,22/04/2025 08:31:54 PM,113,0,2,0,0,0,0,0,0,0,0,0,0,0,17699.11504,113,0,113,113,0,0,0,0,0,113,113,0,113,113,0,0,0,0,0,64,0,17699.11504,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,49154,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-37178-6,10.0.0.15,37178,168.63.129.16,32526,6,22/04/2025 08:33:12 PM,173,0,2,0,0,0,0,0,0,0,0,0,0,0,11560.69364,173,0,173,173,0,0,0,0,0,173,173,0,173,173,0,0,0,0,0,64,0,11560.69364,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,49152,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-58902-6,10.0.0.15,58902,168.63.129.16,32526,6,22/04/2025 08:31:32 PM,158,0,2,0,0,0,0,0,0,0,0,0,0,0,12658.22785,158,0,158,158,0,0,0,0,0,158,158,0,158,158,0,0,0,0,0,64,0,12658.22785,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,49153,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-47514-6,10.0.0.15,47514,168.63.129.16,80,6,22/04/2025 08:32:30 PM,2246,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,1130454.141,2226.179875,561.5,696.6230449,1481,19,23,23,0,23,23,2246,1123,565.6854249,1523,723,0,0,0,0,64,112,890.4719501,1335.707925,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,49153,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-46756-6,10.0.0.15,46756,168.63.129.16,80,6,22/04/2025 08:31:32 PM,159,0,2,0,0,0,0,0,0,0,0,0,0,0,12578.61635,159,0,159,159,0,0,0,0,0,159,159,0,159,159,0,0,0,0,0,64,0,12578.61635,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,49152,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-39396-6,10.0.0.15,39396,168.63.129.16,32526,6,22/04/2025 08:31:42 PM,123,0,2,0,0,0,0,0,0,0,0,0,0,0,16260.1626,123,0,123,123,0,0,0,0,0,123,123,0,123,123,0,0,0,0,0,64,0,16260.1626,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,49154,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-49604-6,10.0.0.15,49604,168.63.129.16,32526,6,22/04/2025 08:33:30 PM,138,0,2,0,0,0,0,0,0,0,0,0,0,0,14492.75362,138,0,138,138,0,0,0,0,0,138,138,0,138,138,0,0,0,0,0,64,0,14492.75362,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,49152,0,0,0,0,0,0,0,0,0,0,No Label
10.0.0.15-52.26.239.31-36692-443-6,10.0.0.15,36692,52.26.239.31,443,6,22/04/2025 08:31:36 PM,60233876,8,7,5831,1861,2565,0,728.875,1136.048092,1104,0,265.8571429,391.48326,127.7022252,0.2490293,4302419.714,1.43E+07,5.36E+07,10,6.02E+07,8604832,2.00E+07,5.36E+07,49,6.02E+07,1.00E+07,2.15E+07,5.37E+07,21548,0,1,0,0,256,224,0.132815627,0.116213674,0,2565,499.9375,848.2873309,719591.3958,0,0,0,1,1,0,0,0,0,533.2666667,728.875,265.8571429,0,0,0,0,0,0,8,5831,7,1861,-1,68,5,0,107306,753.7758287,107839,106773,3.00E+07,3.35E+07,5.36E+07,6279590,No Label
168.63.129.16-10.0.0.15-80-47514-6,10.0.0.15,47514,168.63.129.16,80,6,22/04/2025 08:32:30 PM,238,1,1,0,0,0,0,0,0,0,0,0,0,0,8403.361345,238,0,238,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4201.680672,4201.680672,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
