Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
168.63.129.16-10.0.0.15-80-60716-6,10.0.0.15,60716,168.63.129.16,80,6,21/04/2025 10:39:29 PM,341,1,1,0,0,0,0,0,0,0,0,0,0,0,5865.102639,341,0,341,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2932.55132,2932.55132,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-35516-6,10.0.0.15,35516,168.63.129.16,32526,6,21/04/2025 10:39:29 PM,5829,2,3,448,145,448,0,224,316.783838,145,0,48.33333333,83.71578903,101732.7157,857.7800652,1457.25,2657.657161,5437,17,26,26,0,26,26,5829,2914.5,3628.164894,5480,349,0,0,0,0,64,112,343.1120261,514.6680391,0,448,98.83333333,180.6216118,32624.16667,0,1,0,0,0,0,0,0,1,118.6,224,48.33333333,0,0,0,0,0,0,2,448,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-35532-6,10.0.0.15,35532,168.63.129.16,32526,6,21/04/2025 10:39:29 PM,1133,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,1000882.613,6178.287732,188.8333333,238.6825646,512,17,51,25.5,12.02081528,34,17,1133,377.6666667,204.7592082,512,142,0,0,0,0,96,144,2647.837599,3530.450132,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-35538-6,10.0.0.15,35538,168.63.129.16,32526,6,21/04/2025 10:39:29 PM,1132,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,2830388.693,6183.745583,188.6666667,299.2842573,776,15,44,22,2.828427125,24,20,1132,377.3333333,349.4529057,776,124,0,0,0,0,96,144,2650.176678,3533.568905,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-58791-80-6,168.63.129.16,58791,10.0.0.15,80,6,21/04/2025 10:39:20 PM,15003299,2,2,0,0,0,0,0,0,0,0,0,0,0,0.266608031,5001099.667,8662000.234,1.50E+07,38,1.50E+07,1.50E+07,0,1.50E+07,1.50E+07,38,38,0,38,38,0,0,0,0,40,64,0.133304015,0.133304015,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-59440-6,10.0.0.15,59440,168.63.129.16,80,6,21/04/2025 10:39:35 PM,3077,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,825154.3711,1624.959376,769.25,953.6104638,2044,27,50,50,0,50,50,3077,1538.5,823.7794001,2121,956,0,0,0,0,64,112,649.9837504,974.9756256,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-59440-6,10.0.0.15,59440,168.63.129.16,80,6,21/04/2025 10:39:35 PM,371,1,1,0,0,0,0,0,0,0,0,0,0,0,5390.83558,371,0,371,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2695.41779,2695.41779,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-49778-6,10.0.0.15,49778,168.63.129.16,32526,6,21/04/2025 10:39:35 PM,6074,2,3,448,145,448,0,224,316.783838,145,0,48.33333333,83.71578903,97629.23938,823.1807705,1518.5,2796.546024,5708,17,28,28,0,28,28,6074,3037,3841.004035,5753,321,0,0,0,0,64,112,329.2723082,493.9084623,0,448,98.83333333,180.6216118,32624.16667,0,1,0,0,0,0,0,0,1,118.6,224,48.33333333,0,0,0,0,0,0,2,448,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-49784-6,10.0.0.15,49784,168.63.129.16,32526,6,21/04/2025 10:39:35 PM,1189,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,953742.6409,5887.300252,198.1666667,254.074333,604,17,48,24,9.899494937,31,17,1189,396.3333333,225.7793909,604,156,0,0,0,0,96,144,2523.12868,3364.171573,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-49798-6,10.0.0.15,49798,168.63.129.16,32526,6,21/04/2025 10:39:35 PM,998,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,3210420.842,7014.028056,166.3333333,253.8429961,661,16,49,24.5,3.535533906,27,22,998,332.6666667,288.2851598,661,121,0,0,0,0,96,144,3006.012024,4008.016032,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-59452-6,10.0.0.15,59452,168.63.129.16,80,6,21/04/2025 10:39:39 PM,2825,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,898761.0619,1769.911504,706.25,1031.225606,2209,28,37,37,0,37,37,2825,1412.5,1218.344984,2274,551,0,0,0,0,64,112,707.9646018,1061.946903,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-59452-6,10.0.0.15,59452,168.63.129.16,80,6,21/04/2025 10:39:39 PM,357,1,1,0,0,0,0,0,0,0,0,0,0,0,5602.240896,357,0,357,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2801.120448,2801.120448,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-49806-6,10.0.0.15,49806,168.63.129.16,32526,6,21/04/2025 10:39:39 PM,989,2,3,132,201,132,0,66,93.33809512,201,0,67,116.0474041,336703.7412,5055.611729,247.25,274.6833025,593,17,36,36,0,36,36,989,494.5,214.2533547,646,343,0,0,0,0,64,112,2022.244692,3033.367037,0,201,55.5,88.70569317,7868.7,0,1,0,0,0,0,0,0,1,66.6,66,67,0,0,0,0,0,0,2,132,3,201,-1,16388,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-59464-6,10.0.0.15,59464,168.63.129.16,80,6,21/04/2025 10:39:39 PM,4473,3,4,379,150,192,0,126.3333333,109.4364351,150,0,37.5,75,118265.1464,1564.945227,745.5,1561.747451,3921,15,40,20,7.071067812,25,15,4473,1491,2106.722336,3921,178,0,0,0,0,96,144,670.6908115,894.2544154,0,192,66.125,92.08138869,8478.982143,0,1,0,0,0,0,0,0,1,75.57142857,126.3333333,37.5,0,0,0,0,0,0,3,379,4,150,-1,16387,2,0,0,0,0,0,0,0,0,0,No Label
169.254.169.254-10.0.0.15-80-54164-6,10.0.0.15,54164,169.254.169.254,80,6,21/04/2025 10:39:39 PM,10461,2,3,185,1361,185,0,92.5,130.8147545,1361,0,453.6666667,785.7737164,147787.0184,477.9657777,2615.25,5002.267777,10116,17,25,25,0,25,25,10461,5230.5,6968.537329,10158,303,0,0,0,0,64,112,191.1863111,286.7794666,0,1361,257.6666667,545.5627064,297638.6667,0,1,0,0,0,0,0,0,1,309.2,92.5,453.6666667,0,0,0,0,0,0,2,185,3,1361,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
169.254.169.254-10.0.0.15-80-54164-6,10.0.0.15,54164,169.254.169.254,80,6,21/04/2025 10:39:39 PM,314,1,1,0,0,0,0,0,0,0,0,0,0,0,6369.426752,314,0,314,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3184.713376,3184.713376,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-59470-6,10.0.0.15,59470,168.63.129.16,80,6,21/04/2025 10:39:39 PM,3167,3,4,379,150,192,0,126.3333333,109.4364351,150,0,37.5,75,167035.0489,2210.293653,527.8333333,1087.351538,2737,15,45,22.5,10.60660172,30,15,3167,1055.666667,1458.059441,2737,139,0,0,0,0,96,144,947.2687086,1263.024945,0,192,66.125,92.08138869,8478.982143,0,1,0,0,0,0,0,0,1,75.57142857,126.3333333,37.5,0,0,0,0,0,0,3,379,4,150,-1,16387,2,0,0,0,0,0,0,0,0,0,No Label
10.0.0.15-23.100.122.113-35062-443-6,10.0.0.15,35062,23.100.122.113,443,6,21/04/2025 10:37:41 PM,119984213,48,24,23376,9336,974,0,487,492.1535827,389,389,389,0,272.6358675,0.600078945,1689918.493,2356849.555,4970590,28,1.20E+08,2552854.787,2490386.782,4970590,35884,1.15E+08,5000836.217,2315.934937,5006591,4997577,0,1,0,0,1536,768,0.40005263,0.200026315,0,974,453.4383562,400.381519,160305.3607,0,0,0,1,1,0,0,0,0,459.7361111,487,389,0,0,0,0,0,0,48,23376,24,9336,-1,16384,24,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-59472-6,10.0.0.15,59472,168.63.129.16,80,6,21/04/2025 10:39:41 PM,3246,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,782193.4689,1540.357363,811.5,1035.892691,2331,29,328,328,0,328,328,3246,1623,1506.137444,2688,558,0,0,0,0,64,112,616.1429452,924.2144177,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-59472-6,10.0.0.15,59472,168.63.129.16,80,6,21/04/2025 10:39:41 PM,382,1,1,0,0,0,0,0,0,0,0,0,0,0,5235.602094,382,0,382,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2617.801047,2617.801047,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
