Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
168.63.129.16-10.0.0.15-80-57634-6,10.0.0.15,57634,168.63.129.16,80,6,23/04/2025 10:48:48 AM,245,1,1,0,0,0,0,0,0,0,0,0,0,0,8163.265306,245,0,245,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4081.632653,4081.632653,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-38360-6,10.0.0.15,38360,168.63.129.16,32526,6,23/04/2025 10:48:48 AM,5242,2,3,447,145,447,0,223.5,316.0767312,145,0,48.33333333,83.71578903,112933.9947,953.8344143,1310.5,2339.060994,4809,15,23,23,0,23,23,5242,2621,3148.03939,4847,395,0,0,0,0,64,112,381.5337657,572.3006486,0,447,98.66666667,180.2350317,32484.66667,0,1,0,0,0,0,0,0,1,118.4,223.5,48.33333333,0,0,0,0,0,0,2,447,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-38368-6,10.0.0.15,38368,168.63.129.16,32526,6,23/04/2025 10:48:48 AM,1082,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,1048059.15,6469.500924,180.3333333,217.3050084,557,11,35,17.5,9.192388155,24,11,1082,360.6666667,173.9032298,557,226,0,0,0,0,96,144,2772.643253,3696.857671,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-38370-6,10.0.0.15,38370,168.63.129.16,32526,6,23/04/2025 10:48:48 AM,1161,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,2759689.922,6029.285099,193.5,301.7182461,785,10,28,14,5.656854249,18,10,1161,387,346.8775,785,149,0,0,0,0,96,144,2583.979328,3445.305771,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-50856-6,10.0.0.15,50856,168.63.129.16,80,6,23/04/2025 10:48:54 AM,3248,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,781711.8227,1539.408867,812,1288.292669,2718,24,29,29,0,29,29,3248,1624,1622.102956,2771,477,0,0,0,0,64,112,615.7635468,923.6453202,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-50856-6,10.0.0.15,50856,168.63.129.16,80,6,23/04/2025 10:48:54 AM,309,1,1,0,0,0,0,0,0,0,0,0,0,0,6472.491909,309,0,309,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3236.245955,3236.245955,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-33702-6,10.0.0.15,33702,168.63.129.16,32526,6,23/04/2025 10:48:54 AM,5869,2,3,447,145,447,0,223.5,316.0767312,145,0,48.33333333,83.71578903,100868.9726,851.9338899,1467.25,2595.596319,5347,16,25,25,0,25,25,5869,2934.5,3469.772975,5388,481,0,0,0,0,64,112,340.773556,511.160334,0,447,98.66666667,180.2350317,32484.66667,0,1,0,0,0,0,0,0,1,118.4,223.5,48.33333333,0,0,0,0,0,0,2,447,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-33710-6,10.0.0.15,33710,168.63.129.16,32526,6,23/04/2025 10:48:54 AM,1157,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,980121.0026,6050.129646,192.8333333,230.274112,538,14,44,22,11.3137085,30,14,1157,385.6666667,176.6644654,538,192,0,0,0,0,96,144,2592.912705,3457.21694,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-33714-6,10.0.0.15,33714,168.63.129.16,32526,6,23/04/2025 10:48:54 AM,1353,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,2368070.953,5173.688101,225.5,354.7713348,919,12,33,16.5,6.363961031,21,12,1353,451,410.4789885,919,152,0,0,0,0,96,144,2217.2949,2956.3932,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-55156-80-6,168.63.129.16,55156,10.0.0.15,80,6,23/04/2025 10:48:42 AM,15007282,2,2,0,0,0,0,0,0,0,0,0,0,0,0.266537272,5002427.333,8663949.949,1.50E+07,69,1.50E+07,1.50E+07,0,1.50E+07,1.50E+07,69,69,0,69,69,0,0,0,0,40,64,0.133268636,0.133268636,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-51676-6,10.0.0.15,51676,168.63.129.16,80,6,23/04/2025 10:49:00 AM,2543,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,998427.0547,1966.181675,635.75,856.8750881,1859,40,44,44,0,44,44,2543,1271.5,949.6444071,1943,600,0,0,0,0,64,112,786.4726701,1179.709005,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-51676-6,10.0.0.15,51676,168.63.129.16,80,6,23/04/2025 10:49:00 AM,305,1,1,0,0,0,0,0,0,0,0,0,0,0,6557.377049,305,0,305,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3278.688525,3278.688525,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-46894-6,10.0.0.15,46894,168.63.129.16,32526,6,23/04/2025 10:49:00 AM,534612,2,4,447,145,447,0,223.5,316.0767312,145,0,36.25,72.5,1107.34514,11.22309264,106922.4,232423.1748,522602,24,26,26,0,26,26,534612,178204,298307.9581,522602,514,0,0,0,0,64,144,3.741030878,7.482061757,0,447,84.57142857,168.7047294,28461.28571,0,1,0,0,0,0,0,0,2,98.66666667,223.5,36.25,0,0,0,0,0,0,2,447,4,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-46900-6,10.0.0.15,46900,168.63.129.16,32526,6,23/04/2025 10:49:00 AM,1236,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,917475.7282,5663.430421,206,221.4687337,526,14,44,22,11.3137085,30,14,1236,412,117.6562791,526,291,0,0,0,0,96,144,2427.184466,3236.245955,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-51690-6,10.0.0.15,51690,168.63.129.16,80,6,23/04/2025 10:49:00 AM,4096,3,4,376,150,189,0,125.3333333,108.546457,150,0,37.5,75,128417.9688,1708.984375,682.6666667,1380.589101,3489,17,134,67,59.39696962,109,25,4096,1365.333333,1840.1115,3489,244,0,0,0,0,96,144,732.421875,976.5625,0,189,65.75,91.49980484,8372.214286,0,1,0,0,0,0,0,0,1,75.14285714,125.3333333,37.5,0,0,0,0,0,0,3,376,4,150,-1,16387,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-46916-6,10.0.0.15,46916,168.63.129.16,32526,6,23/04/2025 10:49:00 AM,13456,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,238109.3936,520.2140309,2242.666667,5221.206246,12896,11,30,15,5.656854249,19,11,13456,4485.333333,7284.872637,12896,158,0,0,0,0,96,144,222.9488704,297.2651605,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-51694-6,10.0.0.15,51694,168.63.129.16,80,6,23/04/2025 10:49:07 AM,2456,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,1033794.788,2035.830619,614,917.4747953,1962,30,38,38,0,38,38,2456,1228,1134.199277,2030,426,0,0,0,0,64,112,814.3322476,1221.498371,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-51694-6,10.0.0.15,51694,168.63.129.16,80,6,23/04/2025 10:49:07 AM,250,1,1,0,0,0,0,0,0,0,0,0,0,0,8000,250,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,4000,4000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-46926-6,10.0.0.15,46926,168.63.129.16,32526,6,23/04/2025 10:49:07 AM,5610,2,3,447,145,447,0,223.5,316.0767312,145,0,48.33333333,83.71578903,105525.8467,891.2655971,1402.5,2526.969925,5185,21,31,31,0,31,31,5610,2805,3439.367384,5237,373,0,0,0,0,64,112,356.5062389,534.7593583,0,447,98.66666667,180.2350317,32484.66667,0,1,0,0,0,0,0,0,1,118.4,223.5,48.33333333,0,0,0,0,0,0,2,447,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-46930-6,10.0.0.15,46930,168.63.129.16,32526,6,23/04/2025 10:49:07 AM,1020,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,1111764.706,6862.745098,170,216.3016412,522,11,33,16.5,7.778174593,22,11,1020,340,188.8359076,522,145,0,0,0,0,96,144,2941.176471,3921.568627,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-46932-6,10.0.0.15,46932,168.63.129.16,32526,6,23/04/2025 10:49:07 AM,1247,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,2569366.48,5613.472334,207.8333333,278.3331936,699,11,29,14.5,4.949747468,18,11,1247,415.6666667,264.9685516,699,174,0,0,0,0,96,144,2405.773857,3207.698476,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-55712-80-6,168.63.129.16,55712,10.0.0.15,80,6,23/04/2025 10:48:57 AM,15001868,2,2,0,0,0,0,0,0,0,0,0,0,0,0.266633462,5000622.667,8660724.584,1.50E+07,50,1.50E+07,1.50E+07,0,1.50E+07,1.50E+07,50,50,0,50,50,0,0,0,0,40,64,0.133316731,0.133316731,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-33236-6,10.0.0.15,33236,168.63.129.16,80,6,23/04/2025 10:49:13 AM,2085,2,3,200,2339,200,0,100,141.4213562,2339,0,779.6666667,1350.42228,1217745.803,2398.081535,521.25,744.9977069,1603,26,31,31,0,31,31,2085,1042.5,873.2768748,1660,425,0,0,0,0,64,112,959.2326139,1438.848921,0,2339,423.1666667,941.9661176,887300.1667,0,1,0,0,0,0,0,0,1,507.8,100,779.6666667,0,0,0,0,0,0,2,200,3,2339,-1,16387,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-33236-6,10.0.0.15,33236,168.63.129.16,80,6,23/04/2025 10:49:13 AM,290,1,1,0,0,0,0,0,0,0,0,0,0,0,6896.551724,290,0,290,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,3448.275862,3448.275862,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-42220-6,10.0.0.15,42220,168.63.129.16,32526,6,23/04/2025 10:49:13 AM,5579,2,3,447,145,447,0,223.5,316.0767312,145,0,48.33333333,83.71578903,106112.2065,896.2179602,1394.75,2505.113886,5143,16,24,24,0,24,24,5579,2789.5,3384.920162,5183,396,0,0,0,0,64,112,358.4871841,537.7307761,0,447,98.66666667,180.2350317,32484.66667,0,1,0,0,0,0,0,0,1,118.4,223.5,48.33333333,0,0,0,0,0,0,2,447,3,145,-1,16386,1,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-42222-6,10.0.0.15,42222,168.63.129.16,32526,6,23/04/2025 10:49:13 AM,1313,3,4,980,154,585,0,326.6666667,298.4264287,154,0,38.5,77,863670.9825,5331.302361,218.8333333,279.8724114,611,10,33,16.5,9.192388155,23,10,1313,437.6666667,241.3593448,611,162,0,0,0,0,96,144,2284.843869,3046.458492,0,585,141.75,227.1630943,51603.07143,0,1,0,0,0,0,0,0,1,162,326.6666667,38.5,0,0,0,0,0,0,3,980,4,154,-1,16384,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-42228-6,10.0.0.15,42228,168.63.129.16,32526,6,23/04/2025 10:49:13 AM,1205,3,4,3050,154,2654,0,1016.666667,1431.72949,154,0,38.5,77,2658921.162,5809.128631,200.8333333,305.2201937,785,10,27,13.5,4.949747468,17,10,1205,401.6666667,340.78928,785,133,0,0,0,0,96,144,2489.626556,3319.502075,0,2654,400.5,921.2604719,848720.8571,0,1,0,0,0,0,0,0,1,457.7142857,1016.666667,38.5,0,0,0,0,0,0,3,3050,4,154,-1,16388,2,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-50896-6,10.0.0.15,50896,168.63.129.16,32526,6,23/04/2025 10:49:37 AM,204,0,2,0,0,0,0,0,0,0,0,0,0,0,9803.921569,204,0,204,204,0,0,0,0,0,204,204,0,204,204,0,0,0,0,0,64,0,9803.921569,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-38340-6,10.0.0.15,38340,168.63.129.16,32526,6,23/04/2025 10:48:42 AM,293,0,2,0,0,0,0,0,0,0,0,0,0,0,6825.938567,293,0,293,293,0,0,0,0,0,293,293,0,293,293,0,0,0,0,0,64,0,6825.938567,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16384,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-35886-6,10.0.0.15,35886,168.63.129.16,32526,6,23/04/2025 10:49:19 AM,272,0,2,0,0,0,0,0,0,0,0,0,0,0,7352.941176,272,0,272,272,0,0,0,0,0,272,272,0,272,272,0,0,0,0,0,64,0,7352.941176,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-38348-6,10.0.0.15,38348,168.63.129.16,32526,6,23/04/2025 10:48:42 AM,270,0,2,0,0,0,0,0,0,0,0,0,0,0,7407.407407,270,0,270,270,0,0,0,0,0,270,270,0,270,270,0,0,0,0,0,64,0,7407.407407,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16388,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-50854-6,10.0.0.15,50854,168.63.129.16,32526,6,23/04/2025 10:49:31 AM,93,0,2,0,0,0,0,0,0,0,0,0,0,0,21505.37634,93,0,93,93,0,0,0,0,0,93,93,0,93,93,0,0,0,0,0,64,0,21505.37634,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16384,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-46926-6,10.0.0.15,46926,168.63.129.16,32526,6,23/04/2025 10:49:07 AM,146,0,2,0,0,0,0,0,0,0,0,0,0,0,13698.63014,146,0,146,146,0,0,0,0,0,146,146,0,146,146,0,0,0,0,0,64,0,13698.63014,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-34366-6,10.0.0.15,34366,168.63.129.16,80,6,23/04/2025 10:49:31 AM,908,0,2,0,0,0,0,0,0,0,0,0,0,0,2202.643172,908,0,908,908,0,0,0,0,0,908,908,0,908,908,0,0,0,0,0,64,0,2202.643172,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16387,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-50044-6,10.0.0.15,50044,168.63.129.16,32526,6,23/04/2025 10:48:24 AM,276,0,2,0,0,0,0,0,0,0,0,0,0,0,7246.376812,276,0,276,276,0,0,0,0,0,276,276,0,276,276,0,0,0,0,0,64,0,7246.376812,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16388,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-49084-6,10.0.0.15,49084,168.63.129.16,32526,6,23/04/2025 10:48:30 AM,213,0,2,0,0,0,0,0,0,0,0,0,0,0,9389.671362,213,0,213,213,0,0,0,0,0,213,213,0,213,213,0,0,0,0,0,64,0,9389.671362,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16388,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-55712-80-6,10.0.0.15,80,168.63.129.16,55712,6,23/04/2025 10:49:12 AM,134,0,2,0,0,0,0,0,0,0,0,0,0,0,14925.37313,134,0,134,134,0,0,0,0,0,134,134,0,134,134,0,0,0,0,0,40,0,14925.37313,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16385,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-50904-6,10.0.0.15,50904,168.63.129.16,32526,6,23/04/2025 10:49:37 AM,137,0,2,0,0,0,0,0,0,0,0,0,0,0,14598.54015,137,0,137,137,0,0,0,0,0,137,137,0,137,137,0,0,0,0,0,64,0,14598.54015,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16384,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-51694-6,10.0.0.15,51694,168.63.129.16,32526,6,23/04/2025 10:49:43 AM,177,0,2,0,0,0,0,0,0,0,0,0,0,0,11299.43503,177,0,177,177,0,0,0,0,0,177,177,0,177,177,0,0,0,0,0,64,0,11299.43503,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16388,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-57092-80-6,168.63.129.16,57092,10.0.0.15,80,6,23/04/2025 10:49:42 AM,201,1,2,0,0,0,0,0,0,0,0,0,0,0,14925.37313,100.5,54.44722215,139,62,0,0,0,0,0,62,62,0,62,62,0,0,0,0,20,64,4975.124378,9950.248756,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-33714-6,10.0.0.15,33714,168.63.129.16,32526,6,23/04/2025 10:48:54 AM,145,0,2,0,0,0,0,0,0,0,0,0,0,0,13793.10345,145,0,145,145,0,0,0,0,0,145,145,0,145,145,0,0,0,0,0,64,0,13793.10345,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16388,0,0,0,0,0,0,0,0,0,0,No Label
10.0.0.15-23.100.122.113-39166-443-6,10.0.0.15,39166,23.100.122.113,443,6,23/04/2025 10:48:21 AM,80059419,33,19,15584,7587,974,0,472.2424242,494.3237192,974,0,399.3157895,165.2479795,289.422535,0.649517579,1569792.529,2308717.375,4965411,35,8.00E+07,2500573,2489436.93,4965411,36046,8.01E+07,4447743,1585387.47,5049092,41038,0,1,0,0,1056,608,0.412193848,0.237323731,0,974,455.5660377,407.8315786,166326.5965,0,0,0,1,1,0,0,0,0,464.3269231,472.2424242,399.3157895,0,0,0,0,0,0,33,15584,19,7587,-1,16388,16,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-33710-6,10.0.0.15,33710,168.63.129.16,32526,6,23/04/2025 10:48:54 AM,182,0,2,0,0,0,0,0,0,0,0,0,0,0,10989.01099,182,0,182,182,0,0,0,0,0,182,182,0,182,182,0,0,0,0,0,64,0,10989.01099,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16384,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-50880-6,10.0.0.15,50880,168.63.129.16,32526,6,23/04/2025 10:49:31 AM,196,0,2,0,0,0,0,0,0,0,0,0,0,0,10204.08163,196,0,196,196,0,0,0,0,0,196,196,0,196,196,0,0,0,0,0,64,0,10204.08163,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16388,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-55156-80-6,10.0.0.15,80,168.63.129.16,55156,6,23/04/2025 10:48:57 AM,379,0,2,0,0,0,0,0,0,0,0,0,0,0,5277.044855,379,0,379,379,0,0,0,0,0,379,379,0,379,379,0,0,0,0,0,40,0,5277.044855,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16385,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-46930-6,10.0.0.15,46930,168.63.129.16,32526,6,23/04/2025 10:49:07 AM,97,0,2,0,0,0,0,0,0,0,0,0,0,0,20618.5567,97,0,97,97,0,0,0,0,0,97,97,0,97,97,0,0,0,0,0,64,0,20618.5567,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16384,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-46932-6,10.0.0.15,46932,168.63.129.16,32526,6,23/04/2025 10:49:07 AM,116,0,2,0,0,0,0,0,0,0,0,0,0,0,17241.37931,116,0,116,116,0,0,0,0,0,116,116,0,116,116,0,0,0,0,0,64,0,17241.37931,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16388,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-42220-6,10.0.0.15,42220,168.63.129.16,32526,6,23/04/2025 10:49:13 AM,288,0,2,0,0,0,0,0,0,0,0,0,0,0,6944.444444,288,0,288,288,0,0,0,0,0,288,288,0,288,288,0,0,0,0,0,64,0,6944.444444,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-49100-6,10.0.0.15,49100,168.63.129.16,32526,6,23/04/2025 10:48:36 AM,213,0,2,0,0,0,0,0,0,0,0,0,0,0,9389.671362,213,0,213,213,0,0,0,0,0,213,213,0,213,213,0,0,0,0,0,64,0,9389.671362,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-80-34364-6,10.0.0.15,34364,168.63.129.16,80,6,23/04/2025 10:49:31 AM,248,0,2,0,0,0,0,0,0,0,0,0,0,0,8064.516129,248,0,248,248,0,0,0,0,0,248,248,0,248,248,0,0,0,0,0,64,0,8064.516129,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16387,0,0,0,0,0,0,0,0,0,0,No Label
168.63.129.16-10.0.0.15-32526-35932-6,10.0.0.15,35932,168.63.129.16,32526,6,23/04/2025 10:49:25 AM,112,0,2,0,0,0,0,0,0,0,0,0,0,0,17857.14286,112,0,112,112,0,0,0,0,0,112,112,0,112,112,0,0,0,0,0,64,0,17857.14286,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16388,0,0,0,0,0,0,0,0,0,0,No Label
